"id","created_at","open","comments_count","changes_count","closed_at","min_lat","min_lon","max_lat","max_lon","uid","user","tags.changesets_count","tags.comment","tags.created_by","tags.hashtags","tags.host","tags.imagery_used","tags.locale","tags.review_requested","tags.warnings:close_nodes:vertices","tags.source","tags.warnings:disconnected_way:highway","tags.warnings:outdated_tags:noncanonical_brand","tags.ideditor:walkthrough_progress","tags.ideditor:walkthrough_started","tags.warnings:crossing_ways:building-highway","tags.data_used","tags.resolved:disconnected_way:highway","tags.warnings:y_shaped_connection","tags.resolved:crossing_ways:highway-highway","tags.warnings:crossing_ways:building-building","tags.warnings:impossible_oneway:highway","tags.resolved:crossing_ways:building-building","tags.resolved:crossing_ways:building-highway","tags.warnings:missing_tag:any","tags.warnings:missing_tag:descriptive","tags.resolved:missing_tag:any","tags.resolved:missing_tag:descriptive","tags.warnings:missing_tag:highway_classification","tags.resolved:close_nodes:vertices","tags.answer","tags.theme","tags.change_over_5000m","tags.create","tags.add-image","tags.change_within_25m","tags.warnings:crossing_ways:highway-highway","tags.warnings:almost_junction:highway-highway"
151033657,"2024-05-08T01:36:33Z",FALSE, 0,259,"2024-05-08T01:36:35Z",-30.2121446, -51.18065,-30.210399, -51.17925,17355350,"Igor_Santana",36,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Bing Maps Aerial;unknown.geojson,pt-BR,yes,NA,aerial imagery;Imagens de satélite;Bing satélite;Interpretação visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151033407,"2024-05-08T01:14:24Z",FALSE, 0,174,"2024-05-08T01:14:26Z",-30.2113993, -51.18137,-30.209909, -51.17991,17355350,"Igor_Santana",35,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Bing Maps Aerial;unknown.geojson,pt-BR,yes,NA,aerial imagery;Imagens de satélite;Bing satélite,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151033173,"2024-05-08T00:55:24Z",FALSE, 0,308,"2024-05-08T00:55:25Z",-30.2114601, -51.18182,-30.210080, -51.18039,17355350,"Igor_Santana",34,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Bing Maps Aerial;unknown.geojson,pt-BR,yes,NA,aerial imagery;Imagens de satélite;Bing satélite;Interpretação visual,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985734,"2024-05-06T23:08:38Z",FALSE, 0,  2,"2024-05-06T23:08:39Z",-29.6396666, -52.80521,-29.637812, -52.79814,17355350,"Igor_Santana",33,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696;#ymufba,https://rapideditor.org/rapid,Esri World Imagery (Clarity) Beta,pt-BR,yes,NA,aerial imagery;bingsatelite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985699,"2024-05-06T23:05:41Z",FALSE, 0, 34,"2024-05-06T23:05:42Z",-29.6408912, -52.80521,-29.636792, -52.79728,17355350,"Igor_Santana",32,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696;#ymufba,https://rapideditor.org/rapid,Bing Maps Aerial;Esri World Imagery (Clarity) Beta,pt-BR,yes,NA,aerial imagery;mapwithai;bingsatelite,NA,NA,NA,NA,NA,mapwithai;Facebook Roads,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985586,"2024-05-06T22:58:08Z",FALSE, 0, 26,"2024-05-06T22:58:09Z",-29.6381147, -52.81167,-29.632810, -52.80521,17355350,"Igor_Santana",31,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,aerial imagery;mapwithai;bingsatelite;ymufba,NA,NA,NA,NA,NA,mapwithai;Facebook Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985505,"2024-05-06T22:52:25Z",FALSE, 1,  4,"2024-05-06T22:52:26Z",-29.6323182, -52.81677,-29.630661, -52.81143,17355350,"Igor_Santana",30,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696;#ymufba,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,bingsatelie;aerial imagery,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985417,"2024-05-06T22:45:44Z",FALSE, 0,  0,"2024-05-06T23:45:44Z",NA,NA,NA,NA,17355350,"Igor_Santana",29,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696;#ymufba,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,aerial imagery;bingsatelite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985260,"2024-05-06T22:35:41Z",FALSE, 0, 14,"2024-05-06T22:35:42Z",-29.6928014, -52.76237,-29.691348, -52.75615,17355350,"Igor_Santana",28,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696;#ymufba,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,aerial imagery;bingsatelite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985168,"2024-05-06T22:30:40Z",FALSE, 0, 32,"2024-05-06T22:30:41Z",-29.6930530, -52.73451,-29.676693, -52.72758,17355350,"Igor_Santana",27,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696;#ymufba,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,aerial imagery;mapwithai;Bing satelite,NA,NA,NA,NA,NA,mapwithai;Facebook Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150985005,"2024-05-06T22:22:34Z",FALSE, 0, 15,"2024-05-06T22:22:36Z",-29.6323182, -52.81677,-29.630661, -52.81143,17355350,"Igor_Santana",26,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,Bingsatelite;aerial imagery;mapwithai,NA,NA,NA,NA,NA,mapwithai;Facebook Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150267543,"2024-04-20T15:06:00Z",FALSE, 0, 45,"2024-04-20T15:06:01Z",-12.9352057, -38.42498,-12.934391, -38.42376,17355350,"Igor_Santana",25,#osmus-tasks-538 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery,pt-BR,yes,NA,Imagens de satélite;Esri-clareadas;Interpretação visual,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150267089,"2024-04-20T14:56:44Z",FALSE, 0, 26,"2024-04-20T14:56:45Z",-12.9385836, -38.43369,-12.930131, -38.42527,17355350,"Igor_Santana",24,#osmus-tasks-538 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,Imagens de satélite;Esri-clareadas;Interpretação visual,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150266812,"2024-04-20T14:50:04Z",FALSE, 0,158,"2024-04-20T14:50:05Z",-12.9326583, -38.42906,-12.931417, -38.42808,17355350,"Igor_Santana",23,#osmus-tasks-538 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,Imagens de satélite;Esri-clareadas;Interpretação visual,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150264985,"2024-04-20T14:05:00Z",FALSE, 0, 28,"2024-04-20T14:05:01Z",-12.9385836, -38.43369,-12.930121, -38.42527,17355350,"Igor_Santana",22,#osmus-tasks-538 #opendataday-youthmappersatufba  #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file;Bing Maps Aerial,pt-BR,yes,NA,Esri-Clareadas;Imagem de satélite;Interpretação visual,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149053318,"2024-03-23T14:29:07Z",FALSE, 0, 70,"2024-03-23T14:29:08Z",-12.9168035, -38.43992,-12.915306, -38.43822,17355350,"Igor_Santana",21,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,aerial imagery;ESRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149052787,"2024-03-23T14:19:26Z",FALSE, 0, 74,"2024-03-23T14:19:27Z",-12.9169102, -38.43930,-12.916319, -38.43833,17355350,"Igor_Santana",20,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,aerial imagery;ESRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149052563,"2024-03-23T14:14:40Z",FALSE, 0, 63,"2024-03-23T14:14:41Z",-12.9172079, -38.43955,-12.915405, -38.43794,17355350,"Igor_Santana",19,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,aerial imagery;esri;clareadas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149052279,"2024-03-23T14:07:18Z",FALSE, 0,111,"2024-03-23T14:07:19Z",-12.9168439, -38.43960,-12.916075, -38.43817,17355350,"Igor_Santana",18,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,aerial imagery;ESRI;Clareadas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149051709,"2024-03-23T13:52:04Z",FALSE, 0, 66,"2024-03-23T13:52:05Z",-12.9226290, -38.44031,-12.915522, -38.43191,17355350,"Igor_Santana",17,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,aerial imagery;ESRI;clareada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149050009,"2024-03-23T12:58:30Z",FALSE, 0, 15,"2024-03-23T12:58:31Z",-12.9161788, -38.43837,-12.915969, -38.43814,17355350,"Igor_Santana",16,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149049954,"2024-03-23T12:56:33Z",FALSE, 0,202,"2024-03-23T12:56:35Z",-12.9226290, -38.44031,-12.915431, -38.43191,17355350,"Igor_Santana",15,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,aerial imagery;ESRI clareadas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149046636,"2024-03-23T11:18:11Z",FALSE, 0,  4,"2024-03-23T11:18:12Z",-12.9188634, -38.44328,-12.910682, -38.43107,17355350,"Igor_Santana",14,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149046400,"2024-03-23T11:11:32Z",FALSE, 0, 93,"2024-03-23T11:11:33Z",-12.9188634, -38.44328,-12.910682, -38.43107,17355350,"Igor_Santana",13,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,aerial imagery;Bing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149010288,"2024-03-22T12:04:52Z",FALSE, 0, 35,"2024-03-22T12:04:53Z",-12.9170091, -38.43400,-12.916714, -38.43345,17355350,"Igor_Santana",12,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file;Esri World Imagery (Clarity) Beta,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149010049,"2024-03-22T11:59:42Z",FALSE, 1,119,"2024-03-22T11:59:44Z",-12.9188634, -38.44328,-12.910682, -38.43107,17355350,"Igor_Santana",11,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Bing Maps Aerial;.gpx data file;Esri World Imagery (Clarity) Beta;Esri World Imagery,pt-BR,yes,NA,aerial imagery;Bing;Esri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149008394,"2024-03-22T11:26:16Z",FALSE, 0, 56,"2024-03-22T11:26:19Z",-12.9162441, -38.43344,-12.915069, -38.43118,17355350,"Igor_Santana",10,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,aerial imagery;Bingaerial;osm notes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149008008,"2024-03-22T11:18:58Z",FALSE, 0,  0,"2024-03-22T12:18:58Z",NA,NA,NA,NA,17355350,"Igor_Santana",9,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,aerial imagery;Bingaerial;osm notes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148989601,"2024-03-21T23:13:37Z",FALSE, 0,121,"2024-03-21T23:13:38Z",-12.9164064, -38.43244,-12.915069, -38.43091,17355350,"Igor_Santana",8,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,yes,NA,aerial imagery;#esri-clareadas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148270186,"2024-03-05T22:21:44Z",FALSE, 0,  5,"2024-03-05T22:21:45Z",-12.9321120, -38.42343,-12.931842, -38.42317,17355350,"Igor_Santana",7,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148269365,"2024-03-05T21:49:15Z",FALSE, 0,278,"2024-03-05T21:49:16Z",-12.9326021, -38.42396,-12.930837, -38.42195,17355350,"Igor_Santana",6,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file;Bing Maps Aerial;Esri World Imagery,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148253324,"2024-03-05T14:31:40Z",FALSE, 0, 35,"2024-03-05T14:31:41Z",-12.9341039, -38.43000,-12.923299, -38.42045,17355350,"Igor_Santana",5,#osmus-tasks-538 #opendataday-youthmappersatufba #sessao3 #mapatona #tomtom #youthmappers #youthmappersatufba,iD 2.21.1,#osmus-tasks-538;#opendataday-youthmappersatufba;#sessao3;#mapatona;#tomtom;#youthmappers;#youthmappersatufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,aerial imagery;Imagens ESRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137301252,"2023-06-13T19:59:51Z",FALSE, 0, 95,"2023-06-13T19:59:54Z",-12.9617786, -38.40766,-12.961006, -38.40561,17355350,"Igor_Santana",4,#teachosm-project-1534 #youthmappersUFBA #MapeamentoSalvador Brazil, Salvador, streets and buidlings,iD 2.20.2,#teachosm-project-1534;#youthmappersUFBA;#MapeamentoSalvador,https://tasks.teachosm.org/projects/1534/map/,Esri World Imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137300424,"2023-06-13T19:37:16Z",FALSE, 0,  5,"2023-06-13T19:37:17Z",-12.9635252, -38.40435,-12.963322, -38.40415,17355350,"Igor_Santana",3,#teachosm-project-1534 #youthmappersUFBA #MapeamentoSalvador Brazil, Salvador, streets and buidlings,iD 2.20.2,#teachosm-project-1534;#youthmappersUFBA;#MapeamentoSalvador,https://tasks.teachosm.org/projects/1534/map/,Esri World Imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137299472,"2023-06-13T19:06:30Z",FALSE, 0,117,"2023-06-13T19:06:32Z",-12.9642427, -38.40559,-12.961662, -38.40294,17355350,"Igor_Santana",2,#teachosm-project-1534 #youthmappersUFBA #MapeamentoSalvador Brazil, Salvador, streets and buidlings,iD 2.20.2,#teachosm-project-1534;#youthmappersUFBA;#MapeamentoSalvador,https://tasks.teachosm.org/projects/1534/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137298769,"2023-06-13T18:45:26Z",FALSE, 0,220,"2023-06-13T18:45:27Z",-12.9645524, -38.40589,-12.962306, -38.40411,17355350,"Igor_Santana",1,#teachosm-project-1534 #youthmappersUFBA #MapeamentoSalvador Brazil, Salvador, streets and buidlings,iD 2.20.2,#teachosm-project-1534;#youthmappersUFBA;#MapeamentoSalvador,https://tasks.teachosm.org/projects/1534/map/,Esri World Imagery (Clarity) Beta;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148269457,"2024-03-05T21:52:51Z",FALSE, 0, 57,"2024-03-05T21:52:52Z",-12.9152439, -38.44944,-12.914126, -38.44759,21163033,"Janderson Santos Andrade",1,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538,https://tasks.openstreetmap.us/projects/538/map/,Bing Maps Aerial;.gpx data file,pt-BR,NA,NA,NA,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150267522,"2024-04-20T15:05:37Z",FALSE, 0,251,"2024-04-20T15:05:38Z",-12.9399191, -38.43105,-12.938476, -38.42991,21214815,"JP Batista",4,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538;#youthmappersatufba;#mapatona;#ufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file;Esri World Imagery (Clarity) Beta,pt-BR,yes,NA,imagem de satélite;Esri (clareadas),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149053751,"2024-03-23T14:38:09Z",FALSE, 0, 12,"2024-03-23T14:38:10Z",-12.9346041, -38.44831,-12.927986, -38.43841,21214815,"JP Batista",3,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538;#youthmappersufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149053377,"2024-03-23T14:30:40Z",FALSE, 0,297,"2024-03-23T14:30:41Z",-12.9257390, -38.44827,-12.923945, -38.44532,21214815,"JP Batista",2,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538;#youthmappersufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149052050,"2024-03-23T14:01:35Z",FALSE, 0,498,"2024-03-23T14:01:37Z",-12.9265079, -38.44878,-12.918262, -38.44185,21214815,"JP Batista",1,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538;#youthmappersufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
